time,altitude,blue_voltage,red_voltage,white_voltage
1479754189,539.5795396,342,3,60
1479754190,551.5634361,350,36,88
1479754191,557.70197,403,92,534
1479754192,565.468131,342,4,59
1479754194,572.8451107,342,3,59
1479754195,577.631406,342,4,61
1479754196,586.9351432,343,3,62
1479754197,586.9351432,342,3,58
1479754199,592.987791,406,72,572
1479754200,600.3851057,396,139,482
1479754201,612.9685795,399,135,486
1479754202,618.3005807,341,4,58
1479754204,623.6176684,346,15,78
1479754205,628.5402036,398,78,516
1479754206,635.2184889,343,4,61
1479754207,641.8286811,355,28,216
1479754209,648.2211061,370,87,293
1479754210,654.3549279,343,3,63
1479754213,660.5842507,345,7,74
1479754213,660.5842507,428,94,633
1479754213,660.5842507,385,73,445
1479754215,686.0403537,342,3,60
1479754216,692.7616353,344,4,69
1479754217,698.5554238,380,90,419
1479754218,703.8572509,423,102,612
1479754220,709.8961453,418,93,598
1479754221,717.0816579,393,98,480
1479754222,729.514149,343,3,60
1479754223,735.6212235,344,4,69
1479754225,741.9091648,419,106,594
1479754226,741.9091648,343,3,61
1479754227,754.0239784,343,3,66
1479754228,760.1104921,344,3,67
1479754230,767.5603647,343,3,64
1479754231,774.0129191,343,3,65
1479754232,780.536966,343,5,66
1479754233,792.5825774,410,131,547
1479754234,792.5825774,344,3,67
1479754236,799.5621506,369,89,285
1479754237,806.193184,418,86,608
1479754238,818.5791724,419,93,602
1479754239,824.607083,407,115,546
1479754241,831.0491397,360,50,221
1479754243,831.0491397,343,3,64
1479754243,831.0491397,344,5,73
1479754244,851.9809724,429,95,631
1479754245,858.1975754,358,35,242
1479754247,864.9833262,344,4,66
1479754248,871.4497557,343,4,65
1479754249,885.1916346,343,3,65
1479754250,885.1916346,344,4,71
1479754252,891.3216004,428,96,629
1479754253,898.2506334,343,3,64
1479754254,910.8472267,344,4,72
1479754255,917.6658236,344,4,72
1479754257,923.3299966,344,3,72
1479754258,929.6366566,354,43,220
1479754259,935.7580924,416,103,582
1479754260,942.1953199,343,2,63
1479754262,949.6325982,344,4,71
1479754263,956.4822736,344,4,72
1479754264,968.9266931,345,5,74
1479754265,975.2530191,409,82,577
1479754267,975.2530191,376,74,378
1479754268,981.0039035,344,3,68
1479754269,986.7913663,344,4,72
1479754270,1000.3353,344,4,73
1479754271,1006.766138,355,48,212
1479754273,1013.502616,423,89,619
1479754274,1019.802039,343,3,64
1479754275,1025.852888,344,3,68
1479754276,1033.174809,344,3,71
1479754277,1040.244243,344,4,74
1479754279,1046.172817,416,89,595
1479754280,1052.717471,406,83,552
1479754281,1066.28281,345,4,69
1479754282,1071.942881,344,3,71
1479754284,1071.942881,345,5,76
1479754285,1079.039377,393,95,502
1479754286,1092.843684,421,105,601
1479754287,1099.651526,343,3,67
1479754289,1105.787565,343,3,68
1479754290,1110.960859,343,3,65
1479754291,1116.056084,343,3,65
1479754292,1121.220489,344,3,68
1479754293,1126.634653,344,3,74
1479754295,1132.962738,398,88,527
1479754296,1138.539733,415,88,590
1479754297,1151.133761,347,4,79
1479754298,1156.980161,343,3,68
1479754299,1164.204701,344,4,75
1479754301,1170.595374,360,59,228
1479754302,1170.595374,383,65,461
1479754303,1183.835872,413,137,568
1479754304,1190.167531,343,3,67
1479754306,1197.373808,344,4,75
1479754307,1204.518838,393,125,481
1479754308,1219.237514,392,138,432
1479754309,1224.71792,357,31,181
1479754310,1230.996975,347,7,98
1479754312,1230.996975,387,85,448
1479754313,1237.810839,425,91,623
1479754314,1251.659046,344,4,74
1479754315,1258.536515,393,146,435
1479754317,1264.424487,348,17,86
1479754318,1270.56908,344,4,77
1479754319,1280.869518,344,5,74
1479754320,1280.869518,355,46,197
1479754321,1285.591152,354,40,145
1479754323,1292.858257,348,13,90
1479754324,1299.513229,345,4,76
1479754325,1312.11274,344,2,70
1479754326,1319.21622,386,124,401
1479754327,1325.281249,346,6,80
1479754329,1332.485582,343,4,66
1479754330,1332.485582,390,110,441
1479754331,1347.290387,397,142,467
1479754332,1354.367634,387,90,467
1479754334,1360.375345,348,9,90
1479754335,1365.338067,343,3,69
1479754336,1371.843754,407,88,549
1479754337,1378.410277,406,142,528
1479754338,1386.17442,409,144,541
1479754340,1391.96728,425,105,611
1479754341,1397.995783,416,82,603
1479754342,1410.477745,347,7,84
1479754343,1417.216621,344,4,72
1479754345,1417.216621,355,25,136
1479754346,1424.215151,394,138,452
1479754347,1436.111197,349,16,91
1479754348,1442.892512,344,4,77
1479754349,1448.917053,344,4,73
1479754351,1454.924911,343,3,68
1479754352,1461.72923,370,82,293
1479754353,1473.474186,393,121,463
1479754354,1480.900749,345,7,79
1479754355,1487.881069,345,5,78
1479754357,1496.741458,344,4,73
1479754358,1496.741458,344,4,72
1479754359,1509.089882,422,113,598
1479754360,1514.711845,402,142,507
1479754362,1521.522212,417,129,582
1479754363,1528.587682,408,122,541
1479754364,1541.600202,424,100,609
1479754365,1547.695023,350,26,130
1479754366,1553.94236,343,3,69
1479754368,1553.94236,422,110,601
1479754369,1560.191628,391,124,455
1479754370,1573.053177,392,139,445
1479754371,1579.273465,418,84,603
1479754373,1585.974359,414,80,585
1479754374,1592.882511,375,95,333
1479754375,1605.442127,344,3,69
1479754376,1605.442127,343,3,70
1479754377,1612.011241,344,4,75
1479754379,1618.571649,345,5,79
1479754380,1624.667942,352,31,139
1479754381,1635.88854,346,7,82
1479754382,1641.759731,344,3,75
1479754383,1648.600429,391,123,440
1479754385,1655.444447,345,6,80
1479754386,1655.444447,344,4,77
1479754387,1667.845951,344,4,78
1479754388,1674.471318,344,4,76
1479754389,1680.636643,343,3,69
1479754391,1686.769594,410,139,541
1479754392,1693.521845,345,5,80
1479754393,1701.908507,344,4,72
1479754394,1707.523744,343,3,70
1479754395,1713.136444,344,3,72
1479754397,1719.22854,345,4,79
1479754398,1725.204672,345,4,79
1479754399,1736.542642,344,3,74
1479754400,1736.542642,378,100,359
1479754401,1743.094387,345,7,84
1479754403,1749.648014,344,4,74
1479754404,1757.76737,344,4,70
1479754405,1769.53839,344,3,72
1479754406,1775.564837,344,3,75
1479754407,1775.564837,344,3,70
1479754409,1781.950233,357,29,200
1479754410,1788.905542,421,106,600
1479754411,1802.762127,345,5,81
1479754412,1808.740671,344,4,71
1479754413,1812.671058,383,97,409
1479754415,1816.981453,365,50,294
1479754416,1816.981453,345,4,76
1479754417,1828.912472,346,6,85
1479754418,1835.108489,388,123,421
1479754420,1841.604666,362,65,282
1479754421,1848.41015,344,4,76
1479754422,1854.593071,343,4,71
1479754423,1867.504393,344,3,71
1479754424,1867.504393,344,3,72
1479754426,1873.219626,420,115,591
1479754427,1879.504552,345,4,81
1479754428,1885.805453,344,4,71
1479754429,1897.804462,372,76,324
1479754430,1904.035137,376,79,358
1479754432,1911.370448,368,76,262
1479754433,1917.314429,410,137,539
1479754434,1923.846027,350,17,99
1479754435,1930.587221,344,3,71
1479754437,1937.134133,403,95,533
1479754438,1942.470494,427,100,618
1479754439,1947.6448,406,115,534
1479754440,1957.37842,345,4,77
1479754441,1964.866759,344,2,69
1479754443,1971.576475,346,3,76
1479754444,1971.576475,380,51,429
1479754445,1977.161229,368,42,344
1479754446,1990.034721,344,4,72
1479754447,1994.959756,344,3,73
1479754449,1999.680228,398,127,484
1479754450,2005.430962,359,53,180
1479754451,2017.308215,345,5,83
1479754452,2017.308215,345,4,80
1479754453,2023.833598,344,4,72
1479754455,2029.682378,358,35,182
1479754456,2035.972211,422,113,603
1479754457,2048.814386,421,116,599
1479754458,2055.420762,384,117,392
1479754460,2062.492246,345,3,76
1479754461,2068.123392,377,109,347
1479754462,2068.123392,360,49,270
1479754463,2079.563652,345,5,83
1479754464,2086.177047,346,5,85
1479754466,2093.369559,358,54,225
1479754467,2099.451407,402,128,505
1479754468,2111.697646,345,3,75
1479754469,2116.775361,371,88,328
1479754470,2116.775361,427,98,620
1479754472,2122.520361,409,105,553
1479754473,2128.761438,431,96,631
1479754474,2141.742409,410,85,575
1479754475,2147.576539,409,115,558
1479754477,2153.108385,382,101,385
1479754478,2158.491604,345,3,77
1479754479,2169.672262,349,19,95
1479754480,2169.672262,405,96,549
1479754482,2176.389603,416,96,591
1479754483,2182.812351,432,95,636
1479754484,2189.127007,365,59,256
1479754485,2200.716806,345,3,76
1479754486,2207.414313,346,4,85
1479754488,2214.210644,385,105,443
1479754489,2221.016587,424,111,607
1479754490,2226.327316,423,96,607
1479754491,2232.270348,429,104,624
1479754493,2237.131403,427,94,625
1479754494,2243.197282,345,4,79
1479754495,2249.360263,345,3,76
1479754496,2261.967799,346,4,83
1479754497,2261.967799,346,4,84
1479754499,2268.550574,346,5,87
1479754500,2275.600254,397,71,530
1479754501,2287.673371,386,113,406
1479754502,2293.158817,345,3,80
1479754503,2301.924322,347,8,90
1479754505,2301.924322,377,101,365
1479754506,2308.500081,357,50,235
1479754507,2323.314055,346,8,89
1479754508,2331.18965,361,56,277
1479754510,2339.002391,428,94,626
1479754511,2345.346098,344,3,70
1479754512,2351.039969,350,23,93
1479754513,2355.705752,411,105,568
1479754514,2362.617575,427,108,613
1479754516,2368.584136,433,97,637
1479754517,2374.396674,425,114,607
1479754518,2379.99234,397,89,504
1479754519,2393.669786,346,4,77
1479754520,2400.600075,344,3,73
1479754522,2406.846235,346,4,86
1479754523,2406.846235,374,82,371
1479754524,2413.647945,399,129,500
1479754525,2429.837806,386,120,418
1479754526,2436.12851,371,87,319
1479754528,2440.334672,411,113,566
1479754529,2444.316212,408,129,545
1479754530,2456.385944,375,82,387
1479754531,2462.832756,346,5,89
1479754533,2462.832756,345,4,79
1479754534,2470.516555,357,26,224
1479754535,2478.127901,369,91,268
1479754536,2490.687098,384,116,387
1479754537,2496.3023,379,99,387
1479754539,2502.029021,346,4,82
1479754540,2507.429605,344,3,73
1479754541,2512.686687,344,3,74
1479754542,2519.905471,344,4,75
1479754543,2526.680929,344,4,74
1479754545,2532.398612,354,27,102
1479754546,2538.078923,351,19,106
1479754547,2552.578633,344,3,72
1479754548,2559.035278,414,128,561
1479754550,2565.395846,346,4,88
1479754551,2565.395846,344,4,74
1479754552,2572.472643,351,11,119
1479754553,2585.49008,434,94,639
1479754554,2585.49008,351,25,106
1479754555,2595.424456,346,5,88
1479754557,2603.316345,346,5,88
1479754558,2609.189296,345,3,77
1479754559,2622.053685,344,3,74
1479754560,2627.947441,345,4,76
1479754561,2634.415687,346,4,85
1479754563,2641.372928,346,5,89
1479754564,2648.234768,412,131,551
1479754565,2655.620342,344,3,72
1479754566,2662.393619,347,7,92
1479754567,2667.633962,415,120,568
1479754569,2672.923173,351,10,106
1479754570,2678.147876,344,3,73
1479754571,2683.294646,345,3,76
1479754572,2695.173481,346,5,89
1479754573,2695.173481,387,67,475
1479754575,2701.784476,424,95,609
1479754576,2708.428364,404,133,518
1479754577,2714.915607,350,6,91
1479754578,2726.822689,347,4,80
1479754579,2732.768344,417,90,584
1479754581,2737.943636,347,6,93
1479754582,2744.147248,344,4,74
1479754583,2744.147248,388,105,432
1479754584,2749.61621,410,125,549
1479754585,2762.452517,415,130,563
1479754587,2768.176559,409,138,537
1479754588,2774.205786,350,15,100
1479754589,2784.065245,346,5,87
1479754590,2789.835153,346,4,84
1479754591,2797.31177,345,4,83
1479754593,2797.31177,345,4,83
1479754594,2804.569118,344,3,74
1479754595,2811.008157,413,119,562
1479754596,2825.472361,347,7,93
1479754597,2833.6069,346,5,89
1479754599,2841.929894,346,4,87
1479754600,2850.378992,346,4,86
1479754601,2856.788288,345,4,79
1479754602,2863.864489,373,95,293
1479754603,2872.199505,346,6,91
1479754605,2879.530568,346,4,82
1479754606,2887.360612,344,2,70
1479754607,2893.95439,344,2,73
1479754608,2903.488777,346,4,89
1479754609,2909.929949,378,106,362
1479754610,2909.929949,425,99,608
1479754612,2916.898774,434,94,637
1479754613,2924.605164,435,93,640
1479754614,2932.024268,361,41,217
1479754615,2944.636296,346,4,84
1479754616,2951.396021,347,5,93
1479754618,2958.363983,353,44,108
1479754619,2958.363983,346,5,90
1479754620,2974.422157,347,5,93
1479754621,2980.451642,429,90,624
1479754622,2987.149105,345,3,77
1479754624,2993.085475,346,4,86
1479754625,2998.728513,347,4,91
1479754626,2998.728513,347,5,91
1479754627,3014.403828,346,5,85
1479754628,3020.686356,345,3,76
1479754630,3026.028057,344,2,75
1479754631,3030.875702,346,3,81
1479754632,3037.599496,346,4,84
1479754633,3050.248218,347,4,89
1479754634,3050.248218,352,24,117
1479754636,3056.280726,430,90,623
1479754637,3063.415187,344,3,73
1479754638,3070.140804,345,3,77
1479754639,3083.159984,346,3,83
1479754640,3089.192489,347,4,88
1479754641,3094.744139,406,74,556
1479754643,3100.562833,412,102,560
1479754644,3100.562833,345,3,76
1479754645,3117.583013,345,3,77
1479754646,3124.425299,346,4,81
1479754647,3129.961158,347,4,87
1479754649,3129.961158,351,19,103
1479754650,3136.069338,434,94,634
1479754651,3148.232939,390,86,463
1479754652,3155.330345,361,35,252
1479754653,3163.357309,346,3,77
1479754655,3171.347115,344,3,72
1479754656,3178.652315,346,4,84
1479754657,3186.37415,390,68,490
1479754658,3191.138114,383,64,433
1479754659,3196.359447,349,5,89
1479754661,3201.801114,352,9,107
1479754662,3208.182165,381,92,390
1479754663,3214.775891,385,97,418
1479754664,3226.463673,345,4,81
1479754665,3232.311317,346,4,84
1479754667,3238.058651,396,106,499
1479754668,3238.058651,372,58,342
1479754669,3245.318857,349,5,91
1479754670,3260.836806,384,90,416
1479754671,3268.944148,411,123,544
1479754672,3275.340746,362,45,171
1479754674,3281.283536,346,4,82
1479754675,3281.283536,414,105,574
1479754676,3297.320126,345,3,78
1479754677,3303.503395,346,3,82
1479754678,3311.380434,345,3,78
1479754680,3311.380434,345,3,78
1479754681,3318.568136,346,4,88
1479754682,3331.902033,347,4,87
1479754683,3339.383973,346,4,86
1479754684,3347.036064,347,5,93
1479754686,3354.523323,347,6,97
1479754687,3360.522513,350,9,101
1479754688,3366.216337,346,4,82
1479754689,3371.908598,405,79,535
1479754690,3377.559413,424,115,596
1479754692,3383.44378,430,93,622
1479754693,3389.325239,368,69,261
1479754694,3394.154135,345,4,79
1479754695,3405.498077,345,3,79
1479754696,3410.503235,385,109,394
1479754698,3415.92626,431,89,630
1479754699,3415.92626,347,5,94
1479754700,3422.410276,345,3,78
1479754701,3435.87329,345,4,76
1479754702,3440.507495,345,3,73
1479754704,3447.673938,377,90,350
1479754705,3447.673938,403,146,494
1479754706,3460.704112,364,64,283
1479754707,3466.168055,347,5,94
1479754708,3471.130562,347,5,95
1479754709,3475.510277,358,42,185
1479754711,3480.817476,379,96,395
1479754712,3486.204887,380,47,444
1479754713,3496.460236,347,5,93
1479754714,3502.855408,345,3,75
1479754715,3502.855408,388,111,426
1479754717,3510.349945,374,94,334
1479754718,3515.876072,349,8,101
1479754719,3530.404364,347,5,95
1479754720,3537.013209,347,4,88
1479754721,3542.360834,347,4,91
1479754723,3548.874177,347,5,95
1479754724,3554.636914,347,4,91
1479754725,3559.613519,345,3,78
1479754726,3564.86518,420,122,585
1479754727,3571.470037,361,64,164
1479754729,3578.061279,348,8,102
1479754730,3582.881989,376,80,389
1479754731,3587.505394,352,14,106
1479754732,3599.444607,347,5,96
1479754733,3599.444607,345,4,80
1479754735,3599.444607,364,49,237
1479754736,3599.444607,411,132,536
1479754737,3616.392274,400,124,503
1479754738,3628.052239,401,69,540
1479754739,3634.294105,349,7,101
1479754741,3640.209392,347,5,88
1479754742,3647.31369,345,3,77
1479754743,3653.692885,411,144,537
1479754744,3663.918932,352,24,111
1479754745,3663.918932,354,34,123
1479754746,3668.221624,382,101,404
1479754748,3673.572927,369,78,319
1479754749,3680.092787,348,7,102
1479754750,3690.119236,346,4,89
1479754751,3693.851879,345,3,77
1479754752,3699.113463,345,3,77
1479754754,3704.9367,345,3,78
1479754755,3704.9367,345,3,77
1479754756,3716.189799,345,3,77
1479754757,3720.625595,417,110,572
1479754758,3726.170723,348,8,104
1479754760,3731.897895,347,5,95
1479754761,3736.847749,347,5,96
1479754762,3748.631001,348,5,97
1479754763,3748.631001,348,5,96
1479754764,3748.631001,347,4,89
1479754766,3748.631001,345,2,76
1479754767,3764.36384,432,99,620
1479754768,3769.811673,348,6,101
1479754769,3778.793986,348,5,98
1479754770,3784.78437,350,10,108
1479754772,3791.246185,424,96,603
1479754773,3797.061022,434,90,632
1479754774,3803.757465,418,98,581
1479754775,3810.933272,362,24,292
1479754776,3816.204621,345,3,80
1479754778,3820.891161,375,71,349
1479754779,3826.306838,422,125,585
1479754780,3832.813552,394,134,449
1479754781,3842.928518,406,100,542
1479754782,3849.23908,348,6,100
1479754784,3857.189708,348,5,96
1479754785,3857.189708,345,4,80
1479754786,3864.475902,345,4,77
1479754787,3877.839564,371,69,309
1479754788,3883.880827,412,142,542
1479754789,3888.363925,410,132,541
1479754791,3893.028033,433,99,625
1479754792,3899.696004,402,110,520
1479754793,3906.939073,385,100,432
1479754794,3918.742254,398,81,520
1479754795,3923.507724,424,104,603
1479754797,3923.507724,353,12,95
1479754798,3928.742369,345,3,79
1479754799,3942.236353,345,3,80
1479754800,3948.970032,360,32,199
1479754801,3956.627883,435,94,635
1479754803,3963.761915,430,101,617
1479754804,3969.882149,346,5,85
1479754805,3974.417309,345,2,73
1479754806,3978.435673,346,3,76
1479754807,3985.587539,415,106,567
1479754809,3992.065508,353,25,128
1479754810,4001.144522,348,6,98
1479754811,4008.512803,345,4,78
1479754812,4021.867691,433,94,626
1479754813,4021.867691,399,150,462
1479754815,4026.96854,407,79,543
1479754816,4031.273692,384,84,421
1479754817,4038.18545,393,111,452
1479754818,4054.575298,412,102,560
1479754819,4062.78773,397,99,492
1479754821,4071.683277,345,3,77
1479754822,4078.447936,363,59,236
1479754823,4078.447936,379,89,409
1479754824,4085.725459,356,37,212
1479754825,4085.725459,408,132,530
1479754827,4099.957622,383,78,413
1479754828,4105.832923,346,3,78
1479754829,4113.870752,346,4,83
1479754830,4129.597528,354,12,148
1479754831,4136.177938,423,125,590
1479754832,4142.400063,399,130,488
