interior_pressure,interior_pressure,pressure_normal,pressure_2.5,pressure_97.5
25710.1373,25710.1373,25750.99202,25724.48159,25775.49698
25679.46073,25679.46073,25720.26637,25693.78751,25744.74215
25679.46073,25679.46073,25720.26637,25693.78751,25744.74215
25679.46073,25679.46073,25720.26637,25693.78751,25744.74215
25648.22394,25648.22394,25688.9796,25662.53288,25713.42568
25648.22394,25648.22394,25688.9796,25662.53288,25713.42568
25648.22394,25648.22394,25688.9796,25662.53288,25713.42568
25626.43756,25626.43756,25667.15836,25640.73406,25691.58372
25626.43756,25626.43756,25667.15836,25640.73406,25691.58372
25626.43756,25626.43756,25667.15836,25640.73406,25691.58372
25614.57581,25614.57581,25655.27763,25628.86554,25679.69171
25614.57581,25614.57581,25655.27763,25628.86554,25679.69171
25614.57581,25614.57581,25655.27763,25628.86554,25679.69171
25591.44466,25591.44466,25632.10947,25605.72118,25656.50155
25591.44466,25591.44466,25632.10947,25605.72118,25656.50155
25562.99184,25562.99184,25603.61113,25577.25211,25627.97615
25562.99184,25562.99184,25603.61113,25577.25211,25627.97615
25562.99184,25562.99184,25603.61113,25577.25211,25627.97615
25533.55466,25533.55466,25574.12685,25547.79813,25598.46387
25533.55466,25533.55466,25574.12685,25547.79813,25598.46387
25533.55466,25533.55466,25574.12685,25547.79813,25598.46387
25533.55466,25533.55466,25574.12685,25547.79813,25598.46387
25533.55466,25533.55466,25574.12685,25547.79813,25598.46387
25503.16856,25503.16856,25543.69213,25517.39467,25568.00026
25503.16856,25503.16856,25543.69213,25517.39467,25568.00026
25503.16856,25503.16856,25543.69213,25517.39467,25568.00026
25481.90425,25481.90425,25522.3938,25496.11822,25546.6817
25481.90425,25481.90425,25522.3938,25496.11822,25546.6817
25454.54347,25454.54347,25494.98924,25468.74182,25519.25113
25454.54347,25454.54347,25494.98924,25468.74182,25519.25113
25454.54347,25454.54347,25494.98924,25468.74182,25519.25113
25436.72141,25436.72141,25477.13866,25450.90958,25501.3836
25436.72141,25436.72141,25477.13866,25450.90958,25501.3836
25436.72141,25436.72141,25477.13866,25450.90958,25501.3836
25420.0042,25420.0042,25460.39471,25434.18283,25484.62375
25420.0042,25420.0042,25460.39471,25434.18283,25484.62375
25420.0042,25420.0042,25460.39471,25434.18283,25484.62375
25395.93862,25395.93862,25436.29062,25410.10351,25460.49678
25395.93862,25395.93862,25436.29062,25410.10351,25460.49678
25395.93862,25395.93862,25436.29062,25410.10351,25460.49678
25368.18895,25368.18895,25408.49655,25382.33799,25432.67632
25368.18895,25368.18895,25408.49655,25382.33799,25432.67632
25368.18895,25368.18895,25408.49655,25382.33799,25432.67632
25346.25795,25346.25795,25386.53046,25360.39447,25410.68937
25346.25795,25346.25795,25386.53046,25360.39447,25410.68937
25317.9078,25317.9078,25358.13495,25332.02813,25382.2669
25317.9078,25317.9078,25358.13495,25332.02813,25382.2669
25317.9078,25317.9078,25358.13495,25332.02813,25382.2669
25317.9078,25317.9078,25358.13495,25332.02813,25382.2669
25317.9078,25317.9078,25358.13495,25332.02813,25382.2669
25297.49743,25297.49743,25337.69193,25311.60611,25361.80446
25297.49743,25297.49743,25337.69193,25311.60611,25361.80446
25297.49743,25297.49743,25337.69193,25311.60611,25361.80446
25280.92715,25280.92715,25321.09513,25295.02636,25345.19191
25280.92715,25280.92715,25321.09513,25295.02636,25345.19191
25280.92715,25280.92715,25321.09513,25295.02636,25345.19191
25264.61459,25264.61459,25304.75647,25278.70449,25328.83774
25264.61459,25264.61459,25304.75647,25278.70449,25328.83774
25264.61459,25264.61459,25304.75647,25278.70449,25328.83774
25243.32099,25243.32099,25283.4288,25257.39873,25307.48982
25243.32099,25243.32099,25283.4288,25257.39873,25307.48982
25227.77623,25227.77623,25267.85917,25241.8451,25291.9054
25227.77623,25227.77623,25267.85917,25241.8451,25291.9054
25227.77623,25227.77623,25267.85917,25241.8451,25291.9054
25213.27941,25213.27941,25253.33916,25227.34,25277.3716
25213.27941,25213.27941,25253.33916,25227.34,25277.3716
25213.27941,25213.27941,25253.33916,25227.34,25277.3716
25192.63872,25192.63872,25232.66544,25206.68752,25256.67826
25192.63872,25192.63872,25232.66544,25206.68752,25256.67826
25192.63872,25192.63872,25232.66544,25206.68752,25256.67826
25172.31776,25172.31776,25212.31197,25186.35496,25236.30546
25172.31776,25172.31776,25212.31197,25186.35496,25236.30546
25172.31776,25172.31776,25212.31197,25186.35496,25236.30546
25172.31776,25172.31776,25212.31197,25186.35496,25236.30546
25172.31776,25172.31776,25212.31197,25186.35496,25236.30546
25159.0222,25159.0222,25198.99514,25173.05181,25222.97598
25159.0222,25159.0222,25198.99514,25173.05181,25222.97598
25137.79345,25137.79345,25177.73242,25151.81094,25201.69308
25137.79345,25137.79345,25177.73242,25151.81094,25201.69308
25137.79345,25137.79345,25177.73242,25151.81094,25201.69308
25119.00191,25119.00191,25158.91081,25133.00867,25182.8536
25119.00191,25119.00191,25158.91081,25133.00867,25182.8536
25119.00191,25119.00191,25158.91081,25133.00867,25182.8536
25099.65911,25099.65911,25139.53706,25113.65482,25163.46146
25099.65911,25099.65911,25139.53706,25113.65482,25163.46146
25099.65911,25099.65911,25139.53706,25113.65482,25163.46146
25074.75896,25074.75896,25114.59707,25088.74045,25138.49779
25074.75896,25074.75896,25114.59707,25088.74045,25138.49779
25074.75896,25074.75896,25114.59707,25088.74045,25138.49779
25058.04665,25058.04665,25097.85802,25072.0186,25121.74284
25058.04665,25058.04665,25097.85802,25072.0186,25121.74284
25058.04665,25058.04665,25097.85802,25072.0186,25121.74284
25042.65726,25042.65726,25082.44401,25056.62042,25106.31419
25042.65726,25042.65726,25082.44401,25056.62042,25106.31419
25022.14024,25022.14024,25061.89416,25036.09169,25085.74484
25022.14024,25022.14024,25061.89416,25036.09169,25085.74484
25022.14024,25022.14024,25061.89416,25036.09169,25085.74484
25022.14024,25022.14024,25061.89416,25036.09169,25085.74484
25022.14024,25022.14024,25061.89416,25036.09169,25085.74484
25002.37554,25002.37554,25042.09784,25016.3157,25065.92972
25002.37554,25002.37554,25042.09784,25016.3157,25065.92972
25002.37554,25002.37554,25042.09784,25016.3157,25065.92972
24982.20457,24982.20457,25021.8946,24996.13321,25045.70729
24982.20457,24982.20457,25021.8946,24996.13321,25045.70729
24982.20457,24982.20457,25021.8946,24996.13321,25045.70729
24966.52975,24966.52975,25006.1947,24980.44944,25029.99248
24966.52975,24966.52975,25006.1947,24980.44944,25029.99248
24966.52975,24966.52975,25006.1947,24980.44944,25029.99248
24945.2479,24945.2479,24984.8788,24959.15544,25008.65634
24945.2479,24945.2479,24984.8788,24959.15544,25008.65634
24945.2479,24945.2479,24984.8788,24959.15544,25008.65634
24930.69167,24930.69167,24970.29928,24944.5909,24994.06298
24930.69167,24930.69167,24970.29928,24944.5909,24994.06298
24930.69167,24930.69167,24970.29928,24944.5909,24994.06298
24913.01352,24913.01352,24952.59284,24926.90266,24976.33973
24913.01352,24913.01352,24952.59284,24926.90266,24976.33973
24913.01352,24913.01352,24952.59284,24926.90266,24976.33973
24887.77565,24887.77565,24927.31459,24901.65038,24951.03748
24887.77565,24887.77565,24927.31459,24901.65038,24951.03748
24887.77565,24887.77565,24927.31459,24901.65038,24951.03748
24861.63702,24861.63702,24901.13414,24875.49682,24924.83217
24861.63702,24861.63702,24901.13414,24875.49682,24924.83217
24861.63702,24861.63702,24901.13414,24875.49682,24924.83217
24861.63702,24861.63702,24901.13414,24875.49682,24924.83217
24833.82876,24833.82876,24873.28139,24847.67268,24896.95297
24833.82876,24833.82876,24873.28139,24847.67268,24896.95297
24833.82876,24833.82876,24873.28139,24847.67268,24896.95297
24801.2208,24801.2208,24840.62125,24815.0461,24864.26183
24801.2208,24801.2208,24840.62125,24815.0461,24864.26183
24801.2208,24801.2208,24840.62125,24815.0461,24864.26183
24759.12929,24759.12929,24798.4624,24772.93056,24822.06294
24759.12929,24759.12929,24798.4624,24772.93056,24822.06294
24759.12929,24759.12929,24798.4624,24772.93056,24822.06294
24720.86511,24720.86511,24760.13699,24734.64453,24783.70115
24720.86511,24720.86511,24760.13699,24734.64453,24783.70115
24720.86511,24720.86511,24760.13699,24734.64453,24783.70115
24697.42134,24697.42134,24736.65571,24711.18737,24760.19758
24697.42134,24697.42134,24736.65571,24711.18737,24760.19758
24697.42134,24697.42134,24736.65571,24711.18737,24760.19758
24676.19355,24676.19355,24715.39396,24689.94746,24738.91564
24676.19355,24676.19355,24715.39396,24689.94746,24738.91564
24659.66464,24659.66464,24698.8386,24673.40911,24722.34456
24659.66464,24659.66464,24698.8386,24673.40911,24722.34456
24659.66464,24659.66464,24698.8386,24673.40911,24722.34456
24645.08143,24645.08143,24684.23206,24658.81758,24707.72415
24645.08143,24645.08143,24684.23206,24658.81758,24707.72415
24645.08143,24645.08143,24684.23206,24658.81758,24707.72415
24624.00824,24624.00824,24663.12515,24637.73235,24686.5972
24624.00824,24624.00824,24663.12515,24637.73235,24686.5972
24624.00824,24624.00824,24663.12515,24637.73235,24686.5972
24624.00824,24624.00824,24663.12515,24637.73235,24686.5972
24624.00824,24624.00824,24663.12515,24637.73235,24686.5972
24599.49965,24599.49965,24638.57735,24613.20977,24662.02609
24599.49965,24599.49965,24638.57735,24613.20977,24662.02609
24599.49965,24599.49965,24638.57735,24613.20977,24662.02609
24572.00051,24572.00051,24611.03421,24585.69493,24634.4568
24572.00051,24572.00051,24611.03421,24585.69493,24634.4568
24549.74141,24549.74141,24588.7395,24563.42312,24612.14092
24549.74141,24549.74141,24588.7395,24563.42312,24612.14092
24549.74141,24549.74141,24588.7395,24563.42312,24612.14092
24529.82846,24529.82846,24568.79469,24543.4988,24592.17717
24529.82846,24529.82846,24568.79469,24543.4988,24592.17717
24529.82846,24529.82846,24568.79469,24543.4988,24592.17717
24511.04444,24511.04444,24549.98061,24524.70405,24573.34523
24511.04444,24511.04444,24549.98061,24524.70405,24573.34523
24511.04444,24511.04444,24549.98061,24524.70405,24573.34523
24486.01013,24486.01013,24524.90625,24499.65545,24548.24706
24486.01013,24486.01013,24524.90625,24499.65545,24548.24706
24486.01013,24486.01013,24524.90625,24499.65545,24548.24706
24461.07651,24461.07651,24499.93273,24474.70759,24523.24983
24461.07651,24461.07651,24499.93273,24474.70759,24523.24983
24440.19945,24440.19945,24479.02227,24453.81861,24502.31951
24440.19945,24440.19945,24479.02227,24453.81861,24502.31951
24440.19945,24440.19945,24479.02227,24453.81861,24502.31951
24440.19945,24440.19945,24479.02227,24453.81861,24502.31951
24440.19945,24440.19945,24479.02227,24453.81861,24502.31951
24414.07865,24414.07865,24452.85968,24427.68289,24476.13208
24414.07865,24414.07865,24452.85968,24427.68289,24476.13208
24414.07865,24414.07865,24452.85968,24427.68289,24476.13208
24392.42288,24392.42288,24431.16926,24406.01476,24454.42107
24392.42288,24392.42288,24431.16926,24406.01476,24454.42107
24392.42288,24392.42288,24431.16926,24406.01476,24454.42107
24368.69127,24368.69127,24407.39968,24382.2696,24430.62892
24368.69127,24368.69127,24407.39968,24382.2696,24430.62892
24368.69127,24368.69127,24407.39968,24382.2696,24430.62892
24337.71424,24337.71424,24376.37308,24351.27488,24399.57286
24337.71424,24337.71424,24376.37308,24351.27488,24399.57286
24302.3564,24302.3564,24340.95867,24315.89685,24364.12483
24302.3564,24302.3564,24340.95867,24315.89685,24364.12483
24302.3564,24302.3564,24340.95867,24315.89685,24364.12483
24270.19148,24270.19148,24308.74229,24283.71356,24331.87785
24270.19148,24270.19148,24308.74229,24283.71356,24331.87785
24270.19148,24270.19148,24308.74229,24283.71356,24331.87785
24243.08076,24243.08076,24281.58819,24256.58736,24304.69797
24243.08076,24243.08076,24281.58819,24256.58736,24304.69797
24243.08076,24243.08076,24281.58819,24256.58736,24304.69797
24219.69449,24219.69449,24258.1645,24233.18774,24281.25205
24219.69449,24219.69449,24258.1645,24233.18774,24281.25205
24219.69449,24219.69449,24258.1645,24233.18774,24281.25205
24219.69449,24219.69449,24258.1645,24233.18774,24281.25205
24219.69449,24219.69449,24258.1645,24233.18774,24281.25205
24191.86849,24191.86849,24230.29398,24205.34585,24253.35506
24191.86849,24191.86849,24230.29398,24205.34585,24253.35506
24173.97906,24173.97906,24212.37593,24187.44621,24235.42
24173.97906,24173.97906,24212.37593,24187.44621,24235.42
24173.97906,24173.97906,24212.37593,24187.44621,24235.42
24167.0285,24167.0285,24205.41425,24180.49168,24228.45171
24167.0285,24167.0285,24205.41425,24180.49168,24228.45171
24167.0285,24167.0285,24205.41425,24180.49168,24228.45171
24145.62211,24145.62211,24183.97361,24159.07307,24206.99071
24145.62211,24145.62211,24183.97361,24159.07307,24206.99071
24145.62211,24145.62211,24183.97361,24159.07307,24206.99071
24125.06808,24125.06808,24163.38669,24138.5073,24186.38424
24125.06808,24125.06808,24163.38669,24138.5073,24186.38424
24125.06808,24125.06808,24163.38669,24138.5073,24186.38424
24106.90968,24106.90968,24145.19924,24120.33853,24168.17952
24106.90968,24106.90968,24145.19924,24120.33853,24168.17952
24106.90968,24106.90968,24145.19924,24120.33853,24168.17952
24088.89567,24088.89567,24127.1564,24102.31423,24150.11956
24088.89567,24088.89567,24127.1564,24102.31423,24150.11956
24070.10117,24070.10117,24108.33183,24083.509,24131.27711
24070.10117,24070.10117,24108.33183,24083.509,24131.27711
24070.10117,24070.10117,24108.33183,24083.509,24131.27711
24048.20002,24048.20002,24086.39564,24061.59535,24109.32009
24048.20002,24048.20002,24086.39564,24061.59535,24109.32009
24048.20002,24048.20002,24086.39564,24061.59535,24109.32009
24048.20002,24048.20002,24086.39564,24061.59535,24109.32009
24048.20002,24048.20002,24086.39564,24061.59535,24109.32009
24029.15495,24029.15495,24067.3201,24042.5394,24090.22644
24029.15495,24029.15495,24067.3201,24042.5394,24090.22644
24029.15495,24029.15495,24067.3201,24042.5394,24090.22644
24010.12078,24010.12078,24048.25547,24023.49436,24071.14371
24010.12078,24010.12078,24048.25547,24023.49436,24071.14371
23997.62927,23997.62927,24035.74398,24010.99572,24058.62034
23997.62927,23997.62927,24035.74398,24010.99572,24058.62034
23997.62927,23997.62927,24035.74398,24010.99572,24058.62034
23976.10549,23976.10549,24014.18576,23989.45965,24037.04165
23976.10549,23976.10549,24014.18576,23989.45965,24037.04165
23976.10549,23976.10549,24014.18576,23989.45965,24037.04165
23946.79496,23946.79496,23984.82833,23960.13239,24007.65635
23946.79496,23946.79496,23984.82833,23960.13239,24007.65635
23946.79496,23946.79496,23984.82833,23960.13239,24007.65635
23916.09531,23916.09531,23954.07956,23929.41521,23976.87839
23916.09531,23916.09531,23954.07956,23929.41521,23976.87839
23916.09531,23916.09531,23954.07956,23929.41521,23976.87839
23885.50768,23885.50768,23923.44299,23898.81011,23946.21273
23885.50768,23885.50768,23923.44299,23898.81011,23946.21273
23885.50768,23885.50768,23923.44299,23898.81011,23946.21273
23854.47057,23854.47057,23892.35622,23867.75528,23915.09644
23854.47057,23854.47057,23892.35622,23867.75528,23915.09644
23854.47057,23854.47057,23892.35622,23867.75528,23915.09644
23854.47057,23854.47057,23892.35622,23867.75528,23915.09644
23829.78238,23829.78238,23867.62853,23843.05299,23890.34527
23829.78238,23829.78238,23867.62853,23843.05299,23890.34527
23829.78238,23829.78238,23867.62853,23843.05299,23890.34527
23814.56141,23814.56141,23852.38321,23827.82333,23875.08547
23814.56141,23814.56141,23852.38321,23827.82333,23875.08547
23814.56141,23814.56141,23852.38321,23827.82333,23875.08547
23796.15417,23796.15417,23833.94652,23809.40558,23856.63128
23796.15417,23796.15417,23833.94652,23809.40558,23856.63128
23796.15417,23796.15417,23833.94652,23809.40558,23856.63128
23775.61789,23775.61789,23813.37738,23788.85757,23836.04261
23775.61789,23775.61789,23813.37738,23788.85757,23836.04261
23775.61789,23775.61789,23813.37738,23788.85757,23836.04261
23754.30416,23754.30416,23792.02955,23767.53167,23814.67451
23754.30416,23754.30416,23792.02955,23767.53167,23814.67451
23742.12999,23742.12999,23779.8359,23755.35055,23802.46928
23742.12999,23742.12999,23779.8359,23755.35055,23802.46928
23742.12999,23742.12999,23779.8359,23755.35055,23802.46928
23719.07698,23719.07698,23756.746,23732.28438,23779.35746
23719.07698,23719.07698,23756.746,23732.28438,23779.35746
23719.07698,23719.07698,23756.746,23732.28438,23779.35746
23719.07698,23719.07698,23756.746,23732.28438,23779.35746
23699.86519,23699.86519,23737.50347,23713.06162,23760.09666
23699.86519,23699.86519,23737.50347,23713.06162,23760.09666
23699.86519,23699.86519,23737.50347,23713.06162,23760.09666
23699.86519,23699.86519,23737.50347,23713.06162,23760.09666
23699.86519,23699.86519,23737.50347,23713.06162,23760.09666
23681.07325,23681.07325,23718.68147,23694.25895,23741.25678
23681.07325,23681.07325,23718.68147,23694.25895,23741.25678
