interior_pressure,calibrated_pressure,pressure_normal,pressure_2.5,pressure_97.5
101286.1143,101447.8906,101447.8906,101343.6125,101544.2683
101286.8628,101448.6403,101448.6403,101344.3614,101545.0187
101286.8628,101448.6403,101448.6403,101344.3614,101545.0187
101286.8628,101448.6403,101448.6403,101344.3614,101545.0187
101286.0115,101447.7877,101447.7876,101343.5096,101544.1652
101286.0115,101447.7877,101447.7876,101343.5096,101544.1652
101286.0115,101447.7877,101447.7876,101343.5096,101544.1652
101283.4819,101445.2539,101445.254,101340.9786,101541.6292
101283.4819,101445.2539,101445.254,101340.9786,101541.6292
101283.4819,101445.2539,101445.254,101340.9786,101541.6292
101284.2064,101445.9797,101445.9796,101341.7035,101542.3555
101284.2064,101445.9797,101445.9796,101341.7035,101542.3555
101284.2064,101445.9797,101445.9796,101341.7035,101542.3555
101284.2064,101445.9797,101445.9796,101341.7035,101542.3555
101283.2018,101444.9734,101444.9734,101340.6983,101541.3484
101283.2018,101444.9734,101444.9734,101340.6983,101541.3484
101283.2018,101444.9734,101444.9734,101340.6983,101541.3484
101275.7997,101437.5595,101437.5595,101333.292,101533.9274
101275.7997,101437.5595,101437.5595,101333.292,101533.9274
101275.7997,101437.5595,101437.5595,101333.292,101533.9274
101271.6085,101433.3615,101433.3616,101329.0984,101529.7255
101271.6085,101433.3615,101433.3616,101329.0984,101529.7255
101271.6085,101433.3615,101433.3616,101329.0984,101529.7255
101272.9721,101434.7274,101434.7274,101330.4628,101531.0926
101272.9721,101434.7274,101434.7274,101330.4628,101531.0926
101272.9721,101434.7274,101434.7274,101330.4628,101531.0926
101268.8382,101430.5869,101430.5868,101326.3265,101526.9481
101268.8382,101430.5869,101430.5868,101326.3265,101526.9481
101268.9317,101430.6805,101430.6805,101326.4201,101527.0419
101268.9317,101430.6805,101430.6805,101326.4201,101527.0419
101268.9317,101430.6805,101430.6805,101326.4201,101527.0419
101268.4863,101430.2344,101430.2344,101325.9744,101526.5953
101268.4863,101430.2344,101430.2344,101325.9744,101526.5953
101268.4863,101430.2344,101430.2344,101325.9744,101526.5953
101268.4863,101430.2344,101430.2344,101325.9744,101526.5953
101268.4863,101430.2344,101430.2344,101325.9744,101526.5953
101271.0547,101432.8069,101432.8069,101328.5443,101529.1703
101271.0547,101432.8069,101432.8069,101328.5443,101529.1703
101271.0547,101432.8069,101432.8069,101328.5443,101529.1703
101270.6726,101432.4241,101432.4242,101328.162,101528.7872
101270.6726,101432.4241,101432.4242,101328.162,101528.7872
101270.6726,101432.4241,101432.4242,101328.162,101528.7872
101271.7222,101433.4754,101433.4755,101329.2122,101529.8395
101271.7222,101433.4754,101433.4755,101329.2122,101529.8395
101271.5738,101433.3269,101433.3268,101329.0637,101529.6907
101271.5738,101433.3269,101433.3268,101329.0637,101529.6907
101271.5738,101433.3269,101433.3268,101329.0637,101529.6907
101271.624,101433.3771,101433.3771,101329.1139,101529.741
101271.624,101433.3771,101433.3771,101329.1139,101529.741
101271.624,101433.3771,101433.3771,101329.1139,101529.741
101271.624,101433.3771,101433.3771,101329.1139,101529.741
101272.6539,101434.4086,101434.4086,101330.1444,101530.7736
101272.6539,101434.4086,101434.4086,101330.1444,101530.7736
101272.6539,101434.4086,101434.4086,101330.1444,101530.7736
101270.6803,101432.4319,101432.4319,101328.1697,101528.7949
101270.6803,101432.4319,101432.4319,101328.1697,101528.7949
101270.6803,101432.4319,101432.4319,101328.1697,101528.7949
101270.9297,101432.6817,101432.6817,101328.4192,101529.045
101270.9297,101432.6817,101432.6817,101328.4192,101529.045
101270.9297,101432.6817,101432.6817,101328.4192,101529.045
101270.9297,101432.6817,101432.6817,101328.4192,101529.045
101269.2619,101431.0113,101431.0112,101326.7505,101527.3729
101269.2619,101431.0113,101431.0112,101326.7505,101527.3729
101269.2619,101431.0113,101431.0112,101326.7505,101527.3729
101272.0018,101433.7555,101433.7555,101329.4919,101530.1198
101272.0018,101433.7555,101433.7555,101329.4919,101530.1198
101272.0018,101433.7555,101433.7555,101329.4919,101530.1198
101270.5406,101432.292,101432.292,101328.0299,101528.6549
101270.5406,101432.292,101432.292,101328.0299,101528.6549
101270.5406,101432.292,101432.292,101328.0299,101528.6549
101270.3341,101432.0852,101432.0851,101327.8233,101528.4478
101270.3341,101432.0852,101432.0851,101327.8233,101528.4478
101272.1786,101433.9326,101433.9326,101329.6688,101530.297
101272.1786,101433.9326,101433.9326,101329.6688,101530.297
101272.1786,101433.9326,101433.9326,101329.6688,101530.297
101269.7297,101431.4798,101431.4798,101327.2185,101527.8419
101269.7297,101431.4798,101431.4798,101327.2185,101527.8419
101269.7297,101431.4798,101431.4798,101327.2185,101527.8419
101269.1557,101430.9048,101430.9048,101326.6442,101527.2664
101269.1557,101430.9048,101430.9048,101326.6442,101527.2664
101269.1557,101430.9048,101430.9048,101326.6442,101527.2664
101268.9145,101430.6632,101430.6633,101326.4029,101527.0246
101268.9145,101430.6632,101430.6633,101326.4029,101527.0246
101268.9145,101430.6632,101430.6633,101326.4029,101527.0246
101268.9145,101430.6632,101430.6633,101326.4029,101527.0246
101268.9145,101430.6632,101430.6633,101326.4029,101527.0246
101268.6922,101430.4406,101430.4406,101326.1804,101526.8017
101268.6922,101430.4406,101430.4406,101326.1804,101526.8017
101267.6777,101429.4245,101429.4245,101325.1653,101525.7847
101267.6777,101429.4245,101429.4245,101325.1653,101525.7847
101267.6777,101429.4245,101429.4245,101325.1653,101525.7847
101271.0833,101432.8356,101432.8355,101328.5729,101529.1989
101271.0833,101432.8356,101432.8355,101328.5729,101529.1989
101271.0833,101432.8356,101432.8355,101328.5729,101529.1989
101270.7766,101432.5284,101432.5283,101328.266,101528.8915
101270.7766,101432.5284,101432.5283,101328.266,101528.8915
101270.7766,101432.5284,101432.5283,101328.266,101528.8915
101272.3723,101434.1266,101434.1266,101329.8626,101530.4912
101272.3723,101434.1266,101434.1266,101329.8626,101530.4912
101272.3723,101434.1266,101434.1266,101329.8626,101530.4912
101269.9032,101431.6535,101431.6535,101327.3921,101528.0158
101269.9032,101431.6535,101431.6535,101327.3921,101528.0158
101270.6754,101432.427,101432.427,101328.1648,101528.79
101270.6754,101432.427,101432.427,101328.1648,101528.79
101270.6754,101432.427,101432.427,101328.1648,101528.79
101274.0158,101435.7727,101435.7727,101331.5071,101532.1389
101274.0158,101435.7727,101435.7727,101331.5071,101532.1389
101274.0158,101435.7727,101435.7727,101331.5071,101532.1389
101268.5069,101430.255,101430.255,101325.995,101526.616
101268.5069,101430.255,101430.255,101325.995,101526.616
101268.5069,101430.255,101430.255,101325.995,101526.616
101268.5069,101430.255,101430.255,101325.995,101526.616
101268.5069,101430.255,101430.255,101325.995,101526.616
101265.731,101427.4747,101427.4747,101323.2175,101523.833
101265.731,101427.4747,101427.4747,101323.2175,101523.833
101276.8575,101438.6189,101438.619,101334.3504,101534.9879
101276.8575,101438.6189,101438.619,101334.3504,101534.9879
101276.8575,101438.6189,101438.619,101334.3504,101534.9879
101279.5738,101441.3396,101441.3396,101337.0682,101537.7111
101279.5738,101441.3396,101441.3396,101337.0682,101537.7111
101279.5738,101441.3396,101441.3396,101337.0682,101537.7111
101278.8072,101440.5718,101440.5718,101336.3012,101536.9426
101278.8072,101440.5718,101440.5718,101336.3012,101536.9426
101278.8072,101440.5718,101440.5718,101336.3012,101536.9426
101281.8722,101443.6417,101443.6417,101339.368,101540.0154
101281.8722,101443.6417,101443.6417,101339.368,101540.0154
101281.6072,101443.3763,101443.3763,101339.1028,101539.7497
101281.6072,101443.3763,101443.3763,101339.1028,101539.7497
101281.6072,101443.3763,101443.3763,101339.1028,101539.7497
101281.6072,101443.3763,101443.3763,101339.1028,101539.7497
101277.1844,101438.9464,101438.9464,101334.6775,101535.3156
101277.1844,101438.9464,101438.9464,101334.6775,101535.3156
101277.1844,101438.9464,101438.9464,101334.6775,101535.3156
101279.5025,101441.2682,101441.2682,101336.9969,101537.6396
101279.5025,101441.2682,101441.2682,101336.9969,101537.6396
101279.5025,101441.2682,101441.2682,101336.9969,101537.6396
101278.2723,101440.0361,101440.036,101335.766,101536.4063
101278.2723,101440.0361,101440.036,101335.766,101536.4063
101278.2723,101440.0361,101440.036,101335.766,101536.4063
101280.6637,101442.4313,101442.4313,101338.1588,101538.8038
101280.6637,101442.4313,101442.4313,101338.1588,101538.8038
101280.6637,101442.4313,101442.4313,101338.1588,101538.8038
101280.9943,101442.7624,101442.7624,101338.4896,101539.1352
101280.9943,101442.7624,101442.7624,101338.4896,101539.1352
101279.5638,101441.3296,101441.3296,101337.0582,101537.7011
101279.5638,101441.3296,101441.3296,101337.0582,101537.7011
101279.5638,101441.3296,101441.3296,101337.0582,101537.7011
101278.4332,101440.1972,101440.1972,101335.927,101536.5676
101278.4332,101440.1972,101440.1972,101335.927,101536.5676
101278.4332,101440.1972,101440.1972,101335.927,101536.5676
101278.296,101440.0598,101440.0598,101335.7897,101536.43
101278.296,101440.0598,101440.0598,101335.7897,101536.43
101278.296,101440.0598,101440.0598,101335.7897,101536.43
101278.296,101440.0598,101440.0598,101335.7897,101536.43
101280.2811,101442.048,101442.048,101337.7759,101538.4202
101280.2811,101442.048,101442.048,101337.7759,101538.4202
101281.5359,101443.3048,101443.3049,101339.0315,101539.6782
101281.5359,101443.3048,101443.3049,101339.0315,101539.6782
101281.5359,101443.3048,101443.3049,101339.0315,101539.6782
101278.8415,101440.6062,101440.6061,101336.3355,101536.9769
101278.8415,101440.6062,101440.6061,101336.3355,101536.9769
101278.8415,101440.6062,101440.6061,101336.3355,101536.9769
101277.086,101438.8479,101438.8478,101334.579,101535.217
101277.086,101438.8479,101438.8478,101334.579,101535.217
101277.086,101438.8479,101438.8478,101334.579,101535.217
101281.6055,101443.3745,101443.3746,101339.1011,101539.748
101281.6055,101443.3745,101443.3746,101339.1011,101539.748
101281.6055,101443.3745,101443.3746,101339.1011,101539.748
101278.535,101440.2992,101440.2992,101336.0288,101536.6697
101278.535,101440.2992,101440.2992,101336.0288,101536.6697
101281.516,101443.2849,101443.2849,101339.0116,101539.6583
101281.516,101443.2849,101443.2849,101339.0116,101539.6583
101281.516,101443.2849,101443.2849,101339.0116,101539.6583
101280.8005,101442.5683,101442.5683,101338.2956,101538.9409
101280.8005,101442.5683,101442.5683,101338.2956,101538.9409
101280.8005,101442.5683,101442.5683,101338.2956,101538.9409
101281.671,101443.4401,101443.4402,101339.1666,101539.8137
101281.671,101443.4401,101443.4402,101339.1666,101539.8137
101281.671,101443.4401,101443.4402,101339.1666,101539.8137
101281.671,101443.4401,101443.4402,101339.1666,101539.8137
101281.671,101443.4401,101443.4402,101339.1666,101539.8137
101283.1313,101444.9028,101444.9028,101340.6278,101541.2777
101283.1313,101444.9028,101444.9028,101340.6278,101541.2777
101281.2178,101442.9862,101442.9862,101338.7132,101539.3593
101281.2178,101442.9862,101442.9862,101338.7132,101539.3593
101281.2178,101442.9862,101442.9862,101338.7132,101539.3593
101279.7938,101441.5599,101441.56,101337.2884,101537.9317
101279.7938,101441.5599,101441.56,101337.2884,101537.9317
101279.7938,101441.5599,101441.56,101337.2884,101537.9317
101279.4228,101441.1884,101441.1884,101336.9172,101537.5597
101279.4228,101441.1884,101441.1884,101336.9172,101537.5597
101279.4228,101441.1884,101441.1884,101336.9172,101537.5597
101277.8847,101439.6478,101439.6478,101335.3782,101536.0177
101277.8847,101439.6478,101439.6478,101335.3782,101536.0177
101277.8847,101439.6478,101439.6478,101335.3782,101536.0177
101279.4847,101441.2504,101441.2504,101336.9791,101537.6218
101279.4847,101441.2504,101441.2504,101336.9791,101537.6218
101279.4847,101441.2504,101441.2504,101336.9791,101537.6218
101281.102,101442.8703,101442.8703,101338.5973,101539.2432
101281.102,101442.8703,101442.8703,101338.5973,101539.2432
101272.527,101434.2815,101434.2815,101330.0174,101530.6463
101272.527,101434.2815,101434.2815,101330.0174,101530.6463
101272.527,101434.2815,101434.2815,101330.0174,101530.6463
101272.527,101434.2815,101434.2815,101330.0174,101530.6463
101272.527,101434.2815,101434.2815,101330.0174,101530.6463
101260.0352,101421.7698,101421.7698,101317.5185,101518.1227
101260.0352,101421.7698,101421.7698,101317.5185,101518.1227
101260.0352,101421.7698,101421.7698,101317.5185,101518.1227
101213.1216,101374.7811,101374.7811,101270.5781,101471.0894
101213.1216,101374.7811,101374.7811,101270.5781,101471.0894
101213.1216,101374.7811,101374.7811,101270.5781,101471.0894
101213.1216,101374.7811,101374.7811,101270.5781,101471.0894
101146.5204,101308.0734,101308.0733,101203.9389,101404.3183
101146.5204,101308.0734,101308.0733,101203.9389,101404.3183
101068.9469,101230.3757,101230.3757,101126.3211,101326.5469
101068.9469,101230.3757,101230.3757,101126.3211,101326.5469
101068.9469,101230.3757,101230.3757,101126.3211,101326.5469
100988.6247,101149.925,101149.925,101045.953,101246.0198
100988.6247,101149.925,101149.925,101045.953,101246.0198
100988.6247,101149.925,101149.925,101045.953,101246.0198
100935.7951,101097.0109,101097.0109,100993.0932,101193.0554
100935.7951,101097.0109,101097.0109,100993.0932,101193.0554
100935.7951,101097.0109,101097.0109,100993.0932,101193.0554
100935.7951,101097.0109,101097.0109,100993.0932,101193.0554
100935.7951,101097.0109,101097.0109,100993.0932,101193.0554
100869.1641,101030.2733,101030.2733,100926.4242,101126.2545
100869.1641,101030.2733,101030.2733,100926.4242,101126.2545
100805.0647,100966.0713,100966.0713,100862.2882,101061.9915
100805.0647,100966.0713,100966.0713,100862.2882,101061.9915
100805.0647,100966.0713,100966.0713,100862.2882,101061.9915
100724.178,100885.0551,100885.0552,100781.3553,100980.8985
100724.178,100885.0551,100885.0552,100781.3553,100980.8985
100724.178,100885.0551,100885.0552,100781.3553,100980.8985
100655.1691,100815.9359,100815.9359,100712.307,100911.7136
100655.1691,100815.9359,100815.9359,100712.307,100911.7136
100655.1691,100815.9359,100815.9359,100712.307,100911.7136
100566.7768,100727.4022,100727.4021,100623.8642,100823.0958
100566.7768,100727.4022,100727.4021,100623.8642,100823.0958
100566.7768,100727.4022,100727.4021,100623.8642,100823.0958
100566.7768,100727.4022,100727.4021,100623.8642,100823.0958
100496.9503,100657.4639,100657.4639,100553.9979,100753.0911
100496.9503,100657.4639,100657.4639,100553.9979,100753.0911
100496.9503,100657.4639,100657.4639,100553.9979,100753.0911
100427.3027,100587.7048,100587.7049,100484.3105,100683.2659
100427.3027,100587.7048,100587.7049,100484.3105,100683.2659
100427.3027,100587.7048,100587.7049,100484.3105,100683.2659
100347.0382,100507.312,100507.312,100404.0002,100602.7966
100347.0382,100507.312,100507.312,100404.0002,100602.7966
100347.0382,100507.312,100507.312,100404.0002,100602.7966
100298.3596,100458.5555,100458.5555,100355.2938,100553.9938
100298.3596,100458.5555,100458.5555,100355.2938,100553.9938
100298.3596,100458.5555,100458.5555,100355.2938,100553.9938
100232.5444,100392.6349,100392.635,100289.441,100488.0107
100232.5444,100392.6349,100392.635,100289.441,100488.0107
100232.5444,100392.6349,100392.635,100289.441,100488.0107
100174.9972,100334.9957,100334.9957,100231.8609,100430.3167
100174.9972,100334.9957,100334.9957,100231.8609,100430.3167
100122.0973,100282.0112,100282.0112,100178.9308,100377.2819
100122.0973,100282.0112,100282.0112,100178.9308,100377.2819
100122.0973,100282.0112,100282.0112,100178.9308,100377.2819
100044.4488,100204.2384,100204.2384,100101.238,100299.4353
100044.4488,100204.2384,100204.2384,100101.238,100299.4353
100044.4488,100204.2384,100204.2384,100101.238,100299.4353
100044.4488,100204.2384,100204.2384,100101.238,100299.4353
100044.4488,100204.2384,100204.2384,100101.238,100299.4353
99966.33412,100125.9988,100125.9988,100023.0787,100221.1214
99966.33412,100125.9988,100125.9988,100023.0787,100221.1214
99966.33412,100125.9988,100125.9988,100023.0787,100221.1214
99876.60759,100036.1287,100036.1287,99933.30094,100131.1659
99876.60759,100036.1287,100036.1287,99933.30094,100131.1659
99785.13741,99944.51213,99944.51213,99841.77853,100039.4624
99785.13741,99944.51213,99944.51213,99841.77853,100039.4624
99785.13741,99944.51213,99944.51213,99841.77853,100039.4624
